ngram	year	match_count	page_count	volume_count
Ьаз	1901	1	1	1
Ьаз	1911	1	1	1
Ьаз	1913	1	1	1
Ьаз	1915	1	1	1
Ьаз	1918	1	1	1
Ьаз	1919	1	1	1
Ьаз	1923	1	1	1
Ьаз	1924	1	1	1
Ьаз	1929	1	1	1
Ьаз	1932	2	2	2
Ьаз	1936	1	1	1
Ьаз	1938	1	1	1
Ьаз	1939	1	1	1
Ьаз	1941	1	1	1
Ьаз	1944	1	1	1
Ьаз	1945	1	1	1
Ьаз	1949	1	1	1
Ьаз	1951	2	2	2
Ьаз	1952	1	1	1
Ьаз	1954	1	1	1
Ьаз	1958	1	1	1
Ьаз	1961	2	2	1
Ьаз	1968	1	1	1
Ьаз	1969	1	1	1
Ьаз	1987	1	1	1
Ьач	1823	1	1	1
Ьач	1824	1	1	1
Ьач	1838	1	1	1
Ьач	1844	1	1	1
Ьач	1846	1	1	1
Ьач	1852	2	2	2
Ьач	1853	2	2	2
Ьач	1854	1	1	1
Ьач	1857	1	1	1
Ьач	1858	1	1	1
Ьач	1859	2	2	2
Ьач	1860	3	3	3
Ьач	1861	1	1	1
Ьач	1866	2	2	2
Ьач	1867	1	1	1
Ьач	1869	1	1	1
Ьач	1870	2	2	1
Ьач	1871	1	1	1
Ьач	1872	1	1	1
Ьач	1873	1	1	1
Ьач	1875	1	1	1
Ьач	1879	1	1	1
Ьач	1880	1	1	1
Ьач	1881	1	1	1
Ьач	1882	1	1	1
Ьач	1884	1	1	1
Ьач	1885	1	1	1
Ьач	1888	1	1	1
Ьач	1890	1	1	1
Ьач	1891	1	1	1
Ьач	1896	1	1	1
Ьач	1900	1	1	1
Ьач	1910	1	1	1
Ьач	1912	1	1	1
Ьач	1915	1	1	1
Ьач	1918	1	1	1
Ьач	1922	1	1	1
Ьач	1950	1	1	1
Ьач	1956	1	1	1
Ьач	1958	1	1	1
Ьач	1970	1	1	1
Ьач	1971	1	1	1
Ьач	1979	1	1	1
Ьач	1989	1	1	1
Ьб	1814	1	1	1
Ьб	1828	1	1	1
Ьб	1833	2	1	1
Ьб	1835	1	1	1
Ьб	1858	2	2	2
Ьб	1859	1	1	1
Ьб	1864	1	1	1
Ьб	1865	1	1	1
Ьб	1866	1	1	1
Ьб	1867	1	1	1
Ьб	1875	1	1	1
Ьб	1880	1	1	1
Ьб	1897	1	1	1
Ьб	1910	1	1	1
Ьб	1911	1	1	1
Ьб	1923	1	1	1
Ьб	1929	1	1	1
Ьб	1931	1	1	1
Ьб	1933	1	1	1
Ьб	1935	1	1	1
Ьб	1947	3	3	3
Ьб	1948	1	1	1
Ьб	1949	3	3	2
Ьб	1952	3	3	3
Ьб	1954	1	1	1
Ьб	1956	2	2	2
Ьб	1958	1	1	1
Ьб	1959	2	2	2
Ьб	1960	3	3	3
Ьб	1965	1	1	1
Ьб	1975	1	1	1
Ьб	1981	1	1	1
Ьб	1985	1	1	1
Ьб	2008	1	1	1
Ьм	1821	1	1	1
Ьм	1825	1	1	1
Ьм	1826	2	2	2
Ьм	1834	1	1	1
Ьм	1835	1	1	1
Ьм	1840	1	1	1
Ьм	1848	1	1	1
Ьм	1849	1	1	1
Ьм	1850	2	2	1
Ьм	1851	1	1	1
Ьм	1852	1	1	1
Ьм	1856	1	1	1
Ьм	1860	3	3	3
Ьм	1868	1	1	1
Ьм	1879	1	1	1
Ьм	1884	2	2	2
Ьм	1886	1	1	1
Ьм	1888	1	1	1
Ьм	1889	1	1	1
Ьм	1895	1	1	1
Ьм	1898	1	1	1
Ьм	1919	1	1	1
Ьм	1929	1	1	1
Ьм	1932	2	2	2
Ьм	1936	1	1	1
Ьм	1937	1	1	1
Ьм	1940	1	1	1
Ьм	1944	2	2	2
Ьм	1946	3	3	3
Ьм	1948	1	1	1
Ьм	1949	1	1	1
Ьм	1951	3	3	3
Ьм	1952	1	1	1
Ьм	1953	1	1	1
Ьм	1954	1	1	1
Ьм	1959	1	1	1
Ьм	1961	2	2	1
Ьм	1962	1	1	1
Ьм	1968	1	1	1
Ьм	1971	1	1	1
Ьм	1974	1	1	1
Ьм	1976	1	1	1
Ьм	1980	1	1	1
Ьм	1989	1	1	1
Ьм	1993	1	1	1
Ьн	1834	1	1	1
Ьн	1835	3	3	3
Ьн	1841	1	1	1
Ьн	1843	1	1	1
Ьн	1846	1	1	1
Ьн	1849	1	1	1
Ьн	1851	1	1	1
Ьн	1852	1	1	1
Ьн	1856	1	1	1
Ьн	1857	1	1	1
Ьн	1858	1	1	1
Ьн	1859	2	2	2
Ьн	1860	1	1	1
Ьн	1865	1	1	1
Ьн	1867	3	3	2
Ьн	1868	1	1	1
Ьн	1869	1	1	1
Ьн	1871	1	1	1
Ьн	1873	1	1	1
Ьн	1876	1	1	1
Ьн	1878	1	1	1
Ьн	1884	5	5	5
Ьн	1885	1	1	1
Ьн	1887	2	2	2
Ьн	1888	1	1	1
Ьн	1889	2	2	1
Ьн	1890	3	3	2
Ьн	1891	1	1	1
Ьн	1893	1	1	1
Ьн	1895	1	1	1
Ьн	1901	1	1	1
Ьн	1908	1	1	1
Ьн	1909	1	1	1
Ьн	1911	2	2	2
Ьн	1913	1	1	1
Ьн	1915	1	1	1
Ьн	1938	1	1	1
Ьн	1949	2	1	1
Ьн	1954	1	1	1
Ьн	1966	1	1	1
Ьн	1979	1	1	1
Ьн	1981	1	1	1
Ьн	1996	1	1	1
Ю2	1834	1	1	1
Ю2	1879	1	1	1
Ю2	1890	1	1	1
Ю2	1897	1	1	1
Ю2	1903	4	3	2
Ю2	1905	1	1	1
Ю2	1908	1	1	1
Ю2	1912	2	2	2
Ю2	1914	2	2	2
Ю2	1917	1	1	1
Ю2	1925	1	1	1
Ю2	1926	2	2	1
Ю2	1930	1	1	1
Ю2	1938	1	1	1
Ю2	1939	1	1	1
Ю2	1942	2	2	2
Ю2	1947	2	2	1
Ю2	1950	1	1	1
Ю2	1951	1	1	1
Ю2	1952	3	3	3
Ю2	1954	1	1	1
Ю2	1955	2	2	2
Ю2	1957	1	1	1
Ю2	1958	4	3	3
Ю2	1960	1	1	1
Ю2	1965	2	2	2
Ю2	1967	1	1	1
Ю2	1968	1	1	1
Ю2	1969	1	1	1
Ю2	1973	1	1	1
Ю2	1979	1	1	1
Ю2	1981	2	2	2
Ю2	1982	2	2	2
Ю2	1990	1	1	1
Ю2	1992	1	1	1
Ю2	1993	1	1	1
Ю2	1995	3	3	1
Ю2	2001	1	1	1
Ю2	2005	1	1	1
Ю9	1836	1	1	1
Ю9	1863	1	1	1
Ю9	1864	1	1	1
Ю9	1865	1	1	1
Ю9	1866	1	1	1
Ю9	1889	1	1	1
Ю9	1903	1	1	1
Ю9	1911	1	1	1
Ю9	1916	1	1	1
Ю9	1920	1	1	1
Ю9	1922	1	1	1
Ю9	1925	2	2	2
Ю9	1932	2	2	2
Ю9	1943	2	2	2
Ю9	1947	1	1	1
Ю9	1948	1	1	1
Ю9	1949	1	1	1
Ю9	1951	1	1	1
Ю9	1953	3	3	3
Ю9	1954	2	2	1
Ю9	1955	1	1	1
Ю9	1956	1	1	1
